trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.6, 'e': 0.025732512726359947}",20,0,26.657354480836926,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
184,False,"{'a': 0.6, 'e': 0.025222974835227216}",20,0,32.482380521546034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
185,False,"{'a': 0.6, 'e': 0.02472352647033939}",20,10,15.865838730902897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.6, 'e': 0.024233967845691116}",35,14,24.903760552215704,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.6, 'e': 0.023754103131305}",20,0,33.08718009418646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
188,False,"{'a': 0.6, 'e': 0.023283740374897003}",20,0,34.96317603437042,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
189,False,"{'a': 0.6, 'e': 0.022822691425092974}",20,12,13.931893174163534,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.6, 'e': 0.022370771856165594}",25,9,20.852720422403873,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.6, 'e': 0.021927800894261613}",20,6,19.870871422561624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.6, 'e': 0.021493601345089926}",35,20,27.13360063389019,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.6, 'e': 0.021067999523041437}",20,10,18.642478133926417,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.6, 'e': 0.02065082518171257}",30,4,44.73369078295084,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.6, 'e': 0.020241911445804395}",25,14,21.119823182911006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.6, 'e': 0.01984109474437029}",30,18,-23.822583971291625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
197,False,"{'a': 0.6, 'e': 0.019448214745385394}",25,12,20.380659521003345,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.6, 'e': 0.01906311429161164}",30,11,29.27284034207308,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.6, 'e': 0.018685639337732776}",30,0,53.007400039599304,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.6, 'e': 0.018315638888734186}",20,3,29.589319269436555,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.6, 'e': 0.017952964939502852}",25,9,22.25568743603694,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.6, 'e': 0.017597472415623396}",20,0,27.459029049258085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
203,False,"{'a': 0.6, 'e': 0.017249019115346268}",25,8,29.37808149585763,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.6, 'e': 0.016907465652705282}",20,0,29.697935401925122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.6, 'e': 0.016572675401761258}",20,0,31.59450415053691,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
206,False,"{'a': 0.6, 'e': 0.016244514441949874}",20,13,-27.792217165609177,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
207,False,"{'a': 0.6, 'e': 0.0159228515045117}",25,3,39.95925510600852,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.6, 'e': 0.015607557919982834}",25,10,20.710308191903927,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.6, 'e': 0.015298507566725522}",30,15,31.142835576299586,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.6, 'e': 0.014995576820477707}",30,12,-13.054823741617964,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
211,False,"{'a': 0.6, 'e': 0.014698644504901787}",20,10,17.082209669014965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.6, 'e': 0.014407591843112353}",30,17,-61.80740612553938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
213,False,"{'a': 0.6, 'e': 0.014122302410163965}",25,12,23.691743938567335,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.6, 'e': 0.013842662086479504}",20,12,14.054842332564178,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.6, 'e': 0.013568559012200937}",25,6,24.47909744364672,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.6, 'e': 0.01329988354244377}",30,10,24.27204783936994,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.6, 'e': 0.01303652820343774}",20,12,14.667508849441681,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.6, 'e': 0.012778387649535764}",30,7,26.114787209240063,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
219,False,"{'a': 0.6, 'e': 0.012525358621074388}",20,8,-19.11418624927374,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
220,False,"{'a': 0.6, 'e': 0.01227733990306844}",20,12,18.166273095350363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.6, 'e': 0.012034232284723778}",20,8,24.804460598762056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.6, 'e': 0.011795938519751564}",20,7,22.789646421233982,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.6, 'e': 0.01156236328746854}",25,8,30.99579718448842,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.6, 'e': 0.01133341315466739}",30,4,14.85460374182819,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
225,False,"{'a': 0.6, 'e': 0.01110899653824231}",20,10,18.319788258843204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.6, 'e': 0.010889023668554444}",20,0,-2.129756932588323,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
227,False,"{'a': 0.6, 'e': 0.010673406553522929}",20,5,-15.864892626244028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
228,False,"{'a': 0.6, 'e': 0.010462058943426797}",35,21,24.898244381332958,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.6, 'e': 0.010254896296404024}",35,7,42.60799680500483,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.6, 'e': 0.010051835744633579}",25,2,39.54843576501069,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.6, 'e': 0.009852796061187259}",25,5,31.352159522517866,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.6, 'e': 0.00965769762753778}",25,5,37.220790262918214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.6, 'e': 0.009466462401710325}",20,0,26.762052683071516,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
234,False,"{'a': 0.6, 'e': 0.009279013887064745}",20,7,21.940713120237643,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.6, 'e': 0.009095277101695817}",20,0,29.491013802822785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
236,False,"{'a': 0.6, 'e': 0.008915178548439555}",20,6,26.883035967602744,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.6, 'e': 0.008738646185473292}",20,0,29.938178360217034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
238,False,"{'a': 0.6, 'e': 0.008565609397498062}",25,0,15.135176965658474,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
239,False,"{'a': 0.6, 'e': 0.008395998967491472}",25,4,-6.445978907856018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
240,False,"{'a': 0.6, 'e': 0.008229747049020032}",25,9,3.4705146627343337,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
241,False,"{'a': 0.6, 'e': 0.008066787139099616}",35,0,43.48702055671351,"{0: 34, 1: 1, 2: 0, 3: 0, 4: 0}",0
242,False,"{'a': 0.6, 'e': 0.007907054051593443}",20,14,9.870464654479411,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.6, 'e': 0.007750483891136694}",20,10,20.357020038367757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.6, 'e': 0.00759701402757757}",20,10,18.541480370546438,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.6, 'e': 0.00744658307092434}",20,8,1.0224218587937872,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
246,False,"{'a': 0.6, 'e': 0.007299130846788585}",25,18,15.459215980523112,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.6, 'e': 0.007154598372314581}",20,0,22.911575474597146,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.6, 'e': 0.007012927832585426}",20,3,31.500971158183447,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.6, 'e': 0.006874062557496251}",20,3,28.102055222363088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.6, 'e': 0.006737946999085469}",25,12,21.99228003116245,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.6, 'e': 0.006604526709314807}",20,8,20.958180083034474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.6, 'e': 0.006473748318289407}",25,11,27.7520584238207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.6, 'e': 0.006345559512909112}",20,8,20.92636337540849,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.6, 'e': 0.0062199090159425745}",20,8,20.19941420924599,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.6, 'e': 0.006096746565515634}",25,0,33.21962250542641,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
256,False,"{'a': 0.6, 'e': 0.0059760228950059445}",20,8,18.25751226852873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.6, 'e': 0.005857689713335624}",20,3,29.061350074339035,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.6, 'e': 0.005741699685654204}",30,8,35.9335275712225,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.6, 'e': 0.005628006414404067}",25,0,39.53974953148993,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
260,False,"{'a': 0.6, 'e': 0.005516564420760773}",20,16,8.12245245224139,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.6, 'e': 0.005407329126440961}",30,6,19.61878064756664,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
262,False,"{'a': 0.6, 'e': 0.005300256835870404}",20,12,-6.574300571131219,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
263,False,"{'a': 0.6, 'e': 0.005195304718705233}",20,8,21.592825178136593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.6, 'e': 0.005092430792699192}",20,15,10.426517138408077,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.6, 'e': 0.004991593906910219}",20,0,31.181074436475093,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
266,False,"{'a': 0.6, 'e': 0.0048927537252394775}",20,0,35.27852620875042,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
267,False,"{'a': 0.6, 'e': 0.004795870710296422}",20,13,15.01190829594492,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.6, 'e': 0.004700906107583278}",30,13,31.345480632593606,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.6, 'e': 0.004607821929992754}",20,6,27.0716392784197,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.6, 'e': 0.004516580942612668}",20,9,17.12918317534568,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.6, 'e': 0.004427146647831513}",25,11,21.158796840703975,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.6, 'e': 0.0043394832707388965}",35,25,7.232628202537579,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.6, 'e': 0.004253555744815127}",30,12,26.580763080435688,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.6, 'e': 0.004169329697904113}",20,14,10.870804365852777,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.6, 'e': 0.004086771438464068}",30,18,18.845127534148553,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.6, 'e': 0.004005847942090418}",25,18,15.109641898037456,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.6, 'e': 0.003926526838305625}",25,14,26.89105033057657,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.6, 'e': 0.0038487763976105403}",25,17,17.449449543973206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.6, 'e': 0.003772565518792206}",20,7,22.38951091220995,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.6, 'e': 0.00369786371648293}",35,21,-18.72040137157896,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
281,False,"{'a': 0.6, 'e': 0.003624641108965757}",25,16,20.615260007498904,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.6, 'e': 0.003552868406221363}",20,13,13.560700046663872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.6, 'e': 0.0034825168982116645}",35,11,32.49580026463193,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.6, 'e': 0.0034135584433954316}",30,17,22.031941725808803,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.6, 'e': 0.0033459654574712733}",25,14,22.601041671074302,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.6, 'e': 0.003279710902343574}",25,17,18.084291446859904,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.6, 'e': 0.003214768275306871}",30,3,46.614273077380304,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.6, 'e': 0.0031511115984444423}",25,6,28.28463791238984,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.6, 'e': 0.00308871540823677}",20,10,18.7541025241432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.6, 'e': 0.003027554745375816}",25,0,33.25160162863817,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.6, 'e': 0.002967605144780945}",30,6,41.91100060609584,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.6, 'e': 0.002908842625812585}",35,16,29.61882181950393,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.6, 'e': 0.002851243682679633}",25,15,16.88636015583228,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.6, 'e': 0.0027947852750368446}",20,9,22.428950564342465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.6, 'e': 0.0027394448187683692}",20,9,20.19301742913097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.6, 'e': 0.0026852001769538214}",25,16,19.160539458082244,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.6, 'e': 0.002632029651013199}",20,1,26.81739901850988,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.6, 'e': 0.002579911972027181}",25,13,21.67190029135619,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.6, 'e': 0.0025288262922292565}",30,13,29.396719676810676,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.6, 'e': 0.0024787521766663594}",25,19,11.317975667669067,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,13,24.17581861983877,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,10,16.529373601246082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,12,33.79141570688419,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,14,11.994013361205615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,0,37.9039300831159,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",25,10,26.288762837025168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,4,22.047353161958952,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,17,25.609457065739758,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,11,22.878910286821256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,5,25.667920069179097,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
